_gps_altitude,_gps_latitude,_gps_longitude,_gps_precision,all_weather_road_yn,borehole_tubewell_repair_time,boundary_wall_fence_yn,bucket_system_functional_yn,budget_sources_community,budget_sources_faith_org,budget_sources_fed_gov,budget_sources_intl_partner,budget_sources_loc_gov,budget_sources_ngo,budget_sources_other,budget_sources_other_,budget_sources_priv_profit,budget_sources_pta,budget_sources_state_gov,classes_outside_yn,community,covered_roof_yn,date_,days_no_potable_water,deviceid,education_type,end,fees_admission_new,fees_caution,fees_exam_fee,fees_none,fees_other,fees_pta_fee,fees_recreation,fees_textbook,fees_transport,fees_tuition_cont,fees_tuition_new,fees_vocational,flush_improved_functional_yn,flush_unimproved_functional_yn,functioning_library_yn,generator_funct_yn,gps,grid_funct_yn,grid_proximity,health_services_yn,info_tech_available_computer,info_tech_available_computer_student,info_tech_available_internet,info_tech_available_landline,info_tech_available_mobile_phone,info_tech_available_none,km_to_catchment_area,km_to_secondary_school,level_of_education,manuals_js_num_english_textbook_js,manuals_js_num_math_textbook_js,manuals_js_num_science_textbook_js,manuals_js_num_soc_science_textbook_js,manuals_pry_num_english_textbook_pry,manuals_pry_num_math_textbook_pry,manuals_pry_num_science_textbook_pry,manuals_pry_num_soc_science_textbook_pry,multigrade_teaching_yn,mylga,mylga_lga_in_abia,mylga_lga_in_adamawa,mylga_lga_in_anambra,mylga_lga_in_bauchi,mylga_lga_in_benue,mylga_lga_in_borno,mylga_lga_in_ebonyi,mylga_lga_in_enugu,mylga_lga_in_gombe,mylga_lga_in_imo,mylga_lga_in_jigawa,mylga_lga_in_kaduna,mylga_lga_in_kano,mylga_lga_in_katsina,mylga_lga_in_kebbi,mylga_lga_in_sokoto,mylga_lga_in_taraba,mylga_lga_in_yobe,mylga_lga_in_zamfara,mylga_state,mylga_state_in_north_central,mylga_state_in_northeast,mylga_state_in_northwest,mylga_state_in_southeast,mylga_zone,natl_curriculum_yn,nomadic_school_yn,num_benches,num_classrm_w_chalkboard,num_classrms_good_cond,num_classrms_need_maj_repairs,num_classrms_need_min_repairs,num_classrms_total,num_desks,num_exercise_books_per_student_jss,num_exercise_books_per_student_pry,num_jr_staff_total,num_js_total_gender_num_js_female,num_js_total_gender_num_js_male,num_js_total_gender_num_js_total,num_js_total_gender_num_js_total_calc,num_pry_total_gender_num_pry_female,num_pry_total_gender_num_pry_male,num_pry_total_gender_num_pry_total,num_pry_total_gender_num_pry_total_calc,num_sr_staff_total,num_ss_total_gender_num_ss_female,num_ss_total_gender_num_ss_male,num_ss_total_gender_num_ss_total,num_ss_total_gender_num_ss_total_calc,num_students_frthr_than_3km,num_students_total_gender_num_students_female,num_students_total_gender_num_students_male,num_students_total_gender_num_students_total,num_students_total_gender_num_students_total_calc,num_tchrs_attended_training,num_tchrs_num_tchrs_female,num_tchrs_num_tchrs_male,num_tchrs_num_tchrs_total,num_tchrs_num_tchrs_total_calc,num_tchrs_qualification_num_tchrs_w_nce,num_tchrs_qualification_num_tchrs_w_nce_plus,num_tchrs_trained_new_curricula,num_toilet_num_toilet_both,num_toilet_num_toilet_boy,num_toilet_num_toilet_girl,num_toilet_num_toilet_total,num_toilet_num_toilet_total_calc,open_pit_latrine_functional_yn,phone_signal_strength,phonenumber,photo,pipe_water_repair_time,power_sources_generator,power_sources_grid,power_sources_none,power_sources_solar_system,proportion_tchr_attend,protected_well_repair_time,provide_exercise_books_yn,provide_pens_yn,ratio_students_to_benches,ratio_students_to_desks,ratio_students_to_toilet,research_assistant_name,respondent_contact,respondent_name,respondent_position,road_type,road_type_other_specify,road_yn,school_address,school_code,school_constr_fed_gov_community,school_constr_fed_gov_faith_org,school_constr_fed_gov_fed_gov,school_constr_fed_gov_intl_partner,school_constr_fed_gov_loc_gov,school_constr_fed_gov_ngo,school_constr_fed_gov_other,school_constr_fed_gov_other_,school_constr_fed_gov_priv_profit,school_constr_fed_gov_pta,school_constr_fed_gov_state_gov,school_managed,school_managed_other,school_name,school_provide_meals_yn,simserial,slab_pit_latrine_functional_yn,solar_funct_yn,start,students_travel_method,students_travel_time,subscriberid,teacher_guide_yn,textbooks_supplied_by,textbooks_supplied_by_other,times_tchr_pay_delay_pastyr,times_tchr_pay_miss_pastyr,toilet_bucket_system,toilet_flush_or_pour_flush_improved,toilet_flush_or_pour_flush_unimproved,toilet_none,toilet_open_pit_latrine,toilet_pit_latrine_with_slab,toilet_ventilated_improved,two_shifts_yn,use_teach_aids_yn,uuid,vip_latrine_functional_yn,ward,water_none,water_pipe_water,water_protected_well,water_tube_well
367.799987793,10.14218378,11.36737059,5.0,no,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Raraf,yes_need_completion,2012-06-14 00:00:00,n/a,358593044259358,formal_educ,2012-06-15 13:33:02.255000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.14218378 11.36737059 367.79998779296875 5.0,n/a,grid_further_500_m,first_aid_kit,False,False,False,False,False,True,0,2,primary_only,n/a,n/a,n/a,n/a,160,128,98,90,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,no,no,0,2,2,0,0,2,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,86,110,196,196,3,1,9,10,10,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,high,n/a,1339670239877.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,Infinity,Infinity,n/a,Sadiq M.A.,08085577928,Ali Umaru,Asst Headmaster,n/a,n/a,no,Yamaltu Deba LEA.,Xxx,False,False,True,False,False,False,False,n/a,False,False,False,loc_gov,n/a,Rarab Pri. Sch.,no,89234010001281020656,n/a,n/a,2012-06-14 10:36:06.871000,walking,30_59_min,621300250495208,no,fed_gov,n/a,12,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,c3b4e797-5f3e-45cf-b36d-560c255e619d,n/a,Deba,True,False,False,False
291.0,13.3641922474,5.55351376534,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Boyekal,yes_need_repair,2012-06-15 00:00:00,n/a,354583040520436,formal_educ,2012-06-16 03:25:37.099000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.364192247390747 5.553513765335083 291.0 4.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,0,15,primary_only,n/a,n/a,n/a,n/a,40,39,30,50,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,0,3,1,2,0,3,20,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,64,311,375,375,1,0,2,2,2,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,high,n/a,1339753261593.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,18.75,n/a,Samagbeyi w o,n/a,Abdullah Marafa,Headmaster,asphat_single,n/a,yes,Boyekal,xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Boyekai primary school,no,89234010001281024476,n/a,n/a,2012-06-15 09:38:58.384000,walking,less_15_min,621300250495590,yes,fed_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,b2f45279-056c-4327-ad54-1c8494aac785,n/a,Boyekai,True,False,False,False
342.799987793,13.45180478,5.89260279,5.0,no,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Riyojin Juli,yes_good_condition,2012-06-12 00:00:00,n/a,358593044185959,formal_educ,2012-06-16 07:11:08.984000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.45180478 5.89260279 342.79998779296875 5.0,n/a,dk,first_aid_kit,False,False,False,False,False,True,0,73,primary_only,n/a,n/a,n/a,n/a,70,50,71,60,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,33,3,3,0,0,3,33,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,63,84,84,1,0,2,2,2,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339514560129.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,2.5454545454545454,2.5454545454545454,n/a,Ujah Chukwudi,999,Abubakar Abdullahi,Headmaster,ungraded,n/a,yes,Riyojin Juli Community,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Riyojin Juli Primary School,no,89234010001281023288,n/a,n/a,2012-06-12 15:18:45.356000,walking,less_15_min,621300250495471,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,222818a4-7e7a-498f-876c-e979d3719225,n/a,Rimawa,True,False,False,False
379.0,13.5885751247,5.68211495876,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Kurfryawa,no,2012-06-14 00:00:00,n/a,354583040520436,formal_educ,2012-06-16 00:19:57.019000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.5885751247406 5.682114958763123 379.0 4.0,n/a,dk,no,False,False,False,False,False,True,0,45,primary_only,n/a,n/a,n/a,n/a,45,40,45,45,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,0,0,0,3,0,3,60,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,41,227,268,268,0,0,1,1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,high,n/a,1339674293826.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,Infinity,4.466666666666667,n/a,Samagbeyi  w o,n/a,Abdullahi  Yusuf,Headmaster,n/a,n/a,no,Kurfiyawa,xxx,False,False,False,False,True,False,False,n/a,False,False,True,st_gov,n/a,Kuafiyawa  pry school,no,89234010001281024476,n/a,n/a,2012-06-14 11:42:57.573000,walking,less_15_min,621300250495590,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,9009673c-3c7d-4ec7-b4cb-13cc110eb349,n/a,Shinaka,True,False,False,False
312.399993896,13.47561929,5.88229778,5.0,no,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,Takure,yes_need_completion,2012-06-12 00:00:00,n/a,358593044185959,formal_educ,2012-06-16 07:26:21.052000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.47561929 5.88229778 312.3999938964844 5.0,n/a,dk,no,False,False,False,False,False,True,1,23,primary_only,n/a,n/a,n/a,n/a,63,57,82,71,yes_not_enough_space,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,0,0,0,2,0,2,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,31,76,107,107,0,0,2,2,2,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339513238343.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,Infinity,Infinity,n/a,Ujah Chukwudi,999,Lauwali Umar,Headmaster,ungraded,n/a,yes,Takure community,Xxx,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Takure Primary School,no,89234010001281023288,n/a,n/a,2012-06-12 14:56:50.405000,walking,less_15_min,621300250495471,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,a195ee0d-0196-494c-a82d-d3710a103074,n/a,Rimawa,True,False,False,False
379.200012207,13.46618133,5.94565779,5.0,no,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Kuri,yes_good_condition,2012-06-12 00:00:00,0,358593044185959,formal_educ,2012-06-16 07:55:52.792000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.46618133 5.94565779 379.20001220703125 5.0,n/a,dk,first_aid_kit,False,False,False,False,False,True,1,13,primary_only,n/a,n/a,n/a,n/a,60,65,58,53,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,23,3,3,0,0,3,23,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,13,89,102,102,1,0,3,3,3,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339521327070.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,4.434782608695652,4.434782608695652,n/a,Ujah Chukwudi,999,Musa Habibu,Headmaster,ungraded,n/a,yes,Kuri community,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Kuri primary school,no,89234010001281023288,n/a,n/a,2012-06-12 17:13:00.109000,walking,less_15_min,621300250495471,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,54b6bb42-8af7-4b76-88a5-1d7349afba22,n/a,Rimawa,False,False,False,True
265.200012207,13.44331484,5.66971918,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Goronyo,yes_good_condition,2012-06-15 00:00:00,0,358593044185959,religious_with_formal,2012-06-15 11:54:39.159000,True,False,False,False,True,False,False,False,False,False,False,False,n/a,n/a,yes,n/a,13.44331484 5.66971918 265.20001220703125 5.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,1,1,primary_only,n/a,n/a,n/a,n/a,400,500,500,400,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,800,21,12,9,0,21,800,n/a,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,1322,873,2195,2195,14,6,24,30,30,18,1,14,1,2,2,5,5,n/a,high,n/a,1339753201397.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,2.74375,2.74375,439,Ujah Chukwudi,07037302401,Umaru Buda,Headmaster,ungraded,n/a,yes,Goronyo Community,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Ma‘Ahadu Shehu Na-Ita Islamiya Primary School,no,89234010001281023288,yes,n/a,2012-06-15 09:37:59.174000,walking,less_15_min,621300250495471,yes,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,7860a4fc-2bdd-4dbd-a1ac-12b4ac6c3715,n/a,Goronyo,False,False,False,True
268.100006104,13.44810479,5.69913278,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Taloka,yes_good_condition,2012-06-15 00:00:00,0,358593044185959,formal_educ,2012-06-15 11:04:18.991000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.44810479 5.69913278 268.1000061035156 5.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,2,2,primary_only,n/a,n/a,n/a,n/a,400,500,400,300,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,600,6,6,0,0,6,600,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,202,439,641,641,8,0,8,8,8,2,0,8,0,2,2,4,4,n/a,low,n/a,1339757399446.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,1.0683333333333334,1.0683333333333334,160.25,Ujah Chukwudi,07087455517,Muhammad Tukur Ahmed ,Headmaster,ungraded,n/a,yes,Sokoto Road,Xxx,False,False,True,False,False,False,False,n/a,False,False,True,st_gov,n/a,Taloka Model Primary School,no,89234010001281023288,yes,n/a,2012-06-15 10:47:59.603000,walking,15_29_min,621300250495471,yes,state_gov,n/a,8,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,3e263a8a-a25d-445f-bd8f-1055efa7dfe5,n/a,Goronyo,False,False,False,True
291.100006104,13.42355435,5.65365789,5.0,no,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Kirare,yes_good_condition,2012-06-15 00:00:00,0,358593044185959,formal_educ,2012-06-15 12:03:34.889000,True,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.42355435 5.65365789 291.1000061035156 5.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,1,2,primary_only,n/a,n/a,n/a,n/a,200,100,70,100,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,400,6,6,0,0,6,400,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,265,491,756,756,9,0,11,11,11,2,0,9,0,1,1,2,2,n/a,low,n/a,1339760431081.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,1.89,1.89,378,Ujah Chukwudi,07036091134,Ahmed Abdullahi,Headmaster,ungraded,n/a,yes,Kirare Community,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Kirare Primary School,no,89234010001281023288,yes,n/a,2012-06-15 11:39:30.108000,walking,less_15_min,621300250495471,yes,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,39fe617a-ae93-4cf6-b13a-f945bbf4f22e,n/a,Goronyo,False,False,False,True
269.0,10.33280395,11.5356926,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Yaranduwa,yes_need_repair,2012-06-16 00:00:00,n/a,358593044259358,formal_educ,2012-06-16 13:58:09.254000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,10.33280395 11.5356926 269.0 5.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,5,primary_only,n/a,n/a,n/a,n/a,52,66,52,3,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,no,no,56,3,3,0,0,3,45,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,36,40,76,76,0,1,3,4,4,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339853902459.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,1.3571428571428572,1.6888888888888889,n/a,Sadiq. M.A.,08035821477,Malam Musa Dakum,Headmaster,gravel,n/a,yes,Hinna Road,Xxx,False,False,True,False,False,False,False,n/a,False,False,False,loc_gov,n/a,"Yaranduwa Pri. Sch
",no,89234010001281020656,n/a,n/a,2012-06-16 13:36:40.218000,walking,15_29_min,621300250495208,no,fed_gov,n/a,12,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,d83e7a21-ab2c-46a7-b256-33047b273083,n/a,HINNA,True,False,False,False
302.700012207,10.3543664,11.42845684,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Difa,yes_need_repair,2012-06-16 00:00:00,2,358593044259358,formal_educ,2012-06-16 15:24:11.570000,False,False,False,False,False,True,True,False,False,False,False,False,n/a,n/a,no,n/a,10.3543664 11.42845684 302.70001220703125 5.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,4,1,juniors_sec_only,57,37,89,81,n/a,n/a,n/a,n/a,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,no,no,89,6,3,0,3,6,80,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,20,117,148,265,265,2,2,3,5,5,4,1,0,2,0,0,2,2,n/a,high,n/a,1339858360528.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,2.9775280898876404,3.3125,132.5,Sadiq M.A.a,08024518233,Fati Yohanna Baro,Principal,n/a,n/a,no,Difa,Xxx,False,False,True,False,False,False,False,n/a,False,False,False,st_gov,n/a,J.S.S. Difa,no,89234010001281020656,yes,n/a,2012-06-16 14:50:35.372000,walking,15_29_min,621300250495208,no,fed_gov,n/a,0,0,False,False,False,False,False,True,True,no,yes_quant_insufficient,4c1e8b42-ae0d-44ee-8b01-31b066c8a270,yes,Difa,False,False,False,True
517.900024414,12.01143689,7.07928044,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,DOGON KAWO,yes_need_repair,2012-06-16 00:00:00,n/a,358593044252759,formal_educ,2012-06-16 13:41:57.148000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,12.01143689 7.07928044 517.9000244140625 5.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,2,4,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,yes_no_teacher_no_space,tsafe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,tsafe,zamfara,n/a,n/a,zamfara,n/a,northwest,yes,no,54,3,0,0,3,3,0,n/a,250,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,8,27,103,130,130,1,0,3,3,3,3,0,3,1,3,1,5,5,n/a,low,n/a,1339853394659.jpg,n/a,False,False,True,False,75_percent,n/a,yes,yes,2.4074074074074074,Infinity,26,MARTINS M GAMBO,07080264354,ADAMU MUSA,HEADMASTER,ungraded,n/a,yes,Xxx,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,DOGON KAWO MODEL PRIMARY SCHOOL,no,89234010001281020805,yes,n/a,2012-06-16 13:28:30.772000,walking,15_29_min,621300250495223,no,loc_gov,n/a,5,0,False,False,False,False,False,True,False,yes,yes_quant_insufficient,d27131fd-240b-4d88-8456-210ef2a55208,n/a,YANWARE,True,False,False,False
278.0,10.4266315699,11.4362686872,4.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,True,no,kinafa town,yes_need_repair,2012-06-16 00:00:00,n/a,354583040523414,formal_educ,2012-06-16 16:12:45.401000,False,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.426631569862366 11.43626868724823 278.0 4.0,n/a,dk,no,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,100,100,100,100,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,yes,no,6,0,0,6,0,6,40,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,114,147,261,261,7,0,8,8,8,3,0,0,2,2,2,6,6,n/a,high,n/a,1339848437400.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,43.5,6.525,43.5,Eze chioma,08086444503,magaji galaya,Assistant headmaster,type_graded,n/a,yes,kinafa,GBP00112,False,False,False,False,True,False,False,n/a,False,False,True,loc_gov,n/a,Kinafa central pri. sch,no,n/a,yes,n/a,2012-06-16 12:05:50.704000,walking,15_29_min,n/a,no,state_gov,n/a,12,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,294bdb62-f5af-4feb-8ef9-f6aa05cdf529,n/a,lubo-difa-kinafa,True,False,False,False
273.0,10.4254299402,11.4462357759,4.0,yes,yes,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Gwani west,yes_need_repair,2012-06-16 00:00:00,0,354583040523414,formal_educ,2012-06-16 16:13:20.323000,False,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.425429940223694 11.44623577594757 273.0 4.0,n/a,dk,no,False,False,False,False,False,True,0,0,preprimary_only,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,yes,no,1,1,0,3,0,3,22,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,41,48,89,89,2,0,2,2,2,1,0,2,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339847387007.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,89,4.045454545454546,n/a,Eze chioma,07082962751,muhammed Adamu,Headteacher,type_graded,n/a,yes,Gwani west,xxx,True,False,False,False,False,False,False,n/a,False,False,False,loc_gov,n/a,Gwani west nursery sch.,no,n/a,n/a,n/a,2012-06-16 11:48:19.327000,walking,15_29_min,n/a,no,community,n/a,12,0,False,False,False,True,False,False,False,yes,yes_quant_insufficient,4b6ec4aa-641e-4cd6-ad25-f298365d0a70,n/a,Gwani-shinga-wade,False,False,False,True
291.399993896,13.52466763,5.82684116,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Takakume,yes_good_condition,2012-06-12 00:00:00,n/a,358593044255570,religious_with_formal,2012-06-13 14:41:26.033000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.52466763 5.82684116 291.3999938964844 4.0,no,connected_to_grid,no,False,False,False,False,False,True,0,5,preprimary_only,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,20,2,2,0,0,2,20,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,n/a,n/a,n/a,80,54,85,139,139,2,0,5,5,5,0,0,5,0,1,1,2,2,n/a,low,n/a,1339477739686.jpg,n/a,False,True,False,False,75_percent,n/a,no,no,6.95,6.95,69.5,Abubakar aliyu yabo,000,Ahmad isah G,Head master,gravel,n/a,yes,Takakume,Xxx,False,False,False,False,True,False,False,n/a,False,False,True,loc_gov,n/a,Islamiyya pri.sch,no,89234010001281019278,n/a,n/a,2012-06-12 05:06:36.173000,bicycle,15_29_min,621300250495070,yes,loc_gov,n/a,0,0,False,False,False,False,False,False,True,yes,yes_quant_insufficient,d7fb4252-fe63-48c7-ab9f-112dd4396404,yes,Takakume,True,False,False,False
