_gps_altitude,_gps_latitude,_gps_longitude,_gps_precision,all_weather_road_yn,borehole_tubewell_repair_time,boundary_wall_fence_yn,bucket_system_functional_yn,budget_sources_community,budget_sources_faith_org,budget_sources_fed_gov,budget_sources_intl_partner,budget_sources_loc_gov,budget_sources_ngo,budget_sources_other,budget_sources_other_,budget_sources_priv_profit,budget_sources_pta,budget_sources_state_gov,classes_outside_yn,community,covered_roof_yn,date_,days_no_potable_water,deviceid,education_type,end,fees_admission_new,fees_caution,fees_exam_fee,fees_none,fees_other,fees_pta_fee,fees_recreation,fees_textbook,fees_transport,fees_tuition_cont,fees_tuition_new,fees_vocational,flush_improved_functional_yn,flush_unimproved_functional_yn,functioning_library_yn,generator_funct_yn,gps,grid_funct_yn,grid_proximity,health_services_yn,info_tech_available_computer,info_tech_available_computer_student,info_tech_available_internet,info_tech_available_landline,info_tech_available_mobile_phone,info_tech_available_none,km_to_catchment_area,km_to_secondary_school,level_of_education,manuals_js_num_english_textbook_js,manuals_js_num_math_textbook_js,manuals_js_num_science_textbook_js,manuals_js_num_soc_science_textbook_js,manuals_pry_num_english_textbook_pry,manuals_pry_num_math_textbook_pry,manuals_pry_num_science_textbook_pry,manuals_pry_num_soc_science_textbook_pry,multigrade_teaching_yn,mylga,mylga_lga_in_abia,mylga_lga_in_adamawa,mylga_lga_in_anambra,mylga_lga_in_bauchi,mylga_lga_in_benue,mylga_lga_in_borno,mylga_lga_in_ebonyi,mylga_lga_in_enugu,mylga_lga_in_gombe,mylga_lga_in_imo,mylga_lga_in_jigawa,mylga_lga_in_kaduna,mylga_lga_in_kano,mylga_lga_in_katsina,mylga_lga_in_kebbi,mylga_lga_in_sokoto,mylga_lga_in_taraba,mylga_lga_in_yobe,mylga_lga_in_zamfara,mylga_state,mylga_state_in_north_central,mylga_state_in_northeast,mylga_state_in_northwest,mylga_state_in_southeast,mylga_zone,natl_curriculum_yn,nomadic_school_yn,num_benches,num_classrm_w_chalkboard,num_classrms_good_cond,num_classrms_need_maj_repairs,num_classrms_need_min_repairs,num_classrms_total,num_desks,num_exercise_books_per_student_jss,num_exercise_books_per_student_pry,num_jr_staff_total,num_js_total_gender_num_js_female,num_js_total_gender_num_js_male,num_js_total_gender_num_js_total,num_js_total_gender_num_js_total_calc,num_pry_total_gender_num_pry_female,num_pry_total_gender_num_pry_male,num_pry_total_gender_num_pry_total,num_pry_total_gender_num_pry_total_calc,num_sr_staff_total,num_ss_total_gender_num_ss_female,num_ss_total_gender_num_ss_male,num_ss_total_gender_num_ss_total,num_ss_total_gender_num_ss_total_calc,num_students_frthr_than_3km,num_students_total_gender_num_students_female,num_students_total_gender_num_students_male,num_students_total_gender_num_students_total,num_students_total_gender_num_students_total_calc,num_tchrs_attended_training,num_tchrs_num_tchrs_female,num_tchrs_num_tchrs_male,num_tchrs_num_tchrs_total,num_tchrs_num_tchrs_total_calc,num_tchrs_qualification_num_tchrs_w_nce,num_tchrs_qualification_num_tchrs_w_nce_plus,num_tchrs_trained_new_curricula,num_toilet_num_toilet_both,num_toilet_num_toilet_boy,num_toilet_num_toilet_girl,num_toilet_num_toilet_total,num_toilet_num_toilet_total_calc,open_pit_latrine_functional_yn,phone_signal_strength,phonenumber,photo,pipe_water_repair_time,power_sources_generator,power_sources_grid,power_sources_none,power_sources_solar_system,proportion_tchr_attend,protected_well_repair_time,provide_exercise_books_yn,provide_pens_yn,ratio_students_to_benches,ratio_students_to_desks,ratio_students_to_toilet,research_assistant_name,respondent_contact,respondent_name,respondent_position,road_type,road_type_other_specify,road_yn,school_address,school_code,school_constr_fed_gov_community,school_constr_fed_gov_faith_org,school_constr_fed_gov_fed_gov,school_constr_fed_gov_intl_partner,school_constr_fed_gov_loc_gov,school_constr_fed_gov_ngo,school_constr_fed_gov_other,school_constr_fed_gov_other_,school_constr_fed_gov_priv_profit,school_constr_fed_gov_pta,school_constr_fed_gov_state_gov,school_managed,school_managed_other,school_name,school_provide_meals_yn,simserial,slab_pit_latrine_functional_yn,solar_funct_yn,start,students_travel_method,students_travel_time,subscriberid,teacher_guide_yn,textbooks_supplied_by,textbooks_supplied_by_other,times_tchr_pay_delay_pastyr,times_tchr_pay_miss_pastyr,toilet_bucket_system,toilet_flush_or_pour_flush_improved,toilet_flush_or_pour_flush_unimproved,toilet_none,toilet_open_pit_latrine,toilet_pit_latrine_with_slab,toilet_ventilated_improved,two_shifts_yn,use_teach_aids_yn,uuid,vip_latrine_functional_yn,ward,water_none,water_pipe_water,water_protected_well,water_tube_well
285.100006104,13.06697715,5.24009489,5.0,yes,n/a,no,n/a,False,False,True,False,True,False,False,n/a,False,False,True,no,G/Haki,yes_need_repair,2012-06-12 00:00:00,31,358593044237750,formal_educ,2012-06-14 07:31:51.298000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.06697715 5.24009489 285.1000061035156 5.0,n/a,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,no,sokoto_north,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sokoto_north,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,55,15,4,0,11,15,55,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,205,371,576,576,3,2,18,20,20,18,2,3,0,1,1,2,2,n/a,high,n/a,1339591152309.jpg,no,False,False,True,False,75_percent,n/a,no,no,10.472727272727273,10.472727272727273,288,Cynthia Chinenye,08038691848,Junaidu A Umar,Head Master,asphat_single,n/a,yes,G/Haki,XXX,False,False,True,False,True,False,False,n/a,False,False,True,st_gov,n/a,Alkali Mikailu Primary School,no,89234010001281020524,yes,n/a,2012-06-12 21:44:22.196000,walking,less_15_min,621300250495195,yes,state_gov,n/a,4,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,14e1b039-d5e1-4553-bf3d-d0aeb651fe34,n/a,Magajingari A,False,True,False,False
294.299987793,13.32334668,5.23719676,5.0,no,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Tungar madagu,no,2012-06-12 00:00:00,8,358593044251090,formal_educ,2012-06-15 16:10:02.567000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.32334668 5.23719676 294.29998779296875 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,0,1,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,no,kware,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,kware,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,0,0,0,2,0,2,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,95,25,120,120,2,1,3,4,4,0,0,2,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339513138514.jpg,n/a,False,False,True,False,75_percent,yes,no,no,Infinity,Infinity,n/a,Fakeyede Laide,08022300796,Lydia Adebisi,Head Mistress,asphat_single,n/a,yes,Tungar madagu,SKP 01650,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Tungar madagu pry sch,no,89234010001281022983,n/a,n/a,2012-06-12 14:57:42.229000,walking,less_15_min,621300250495441,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,112dfe00-264e-47ca-9552-6517fc2976d3,n/a,Sabon birini gidan kamar,False,False,True,False
310.5,13.22141158,5.28585979,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Gidan karma,yes_good_condition,2012-06-12 00:00:00,31,358593044251090,formal_educ,2012-06-16 06:57:37.115000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.22141158 5.28585979 310.5 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,1,1,primary_only,n/a,n/a,n/a,n/a,4,4,4,4,yes_no_teacher_no_space,kware,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,kware,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,20,3,0,0,3,3,20,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,40,60,60,1,0,1,1,1,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339501716812.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,3,3,n/a,Fakeyede laide,08104665299,Umaru Chiso,Headmaster,type_graded,n/a,yes,Malikawa village,Xxx,False,False,True,False,False,False,False,n/a,False,False,True,st_gov,n/a,Malikawa pry sch,no,89234010001281022983,n/a,n/a,2012-06-12 11:44:31.745000,walking,15_29_min,621300250495441,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,64aa59be-5df0-4ec9-a863-6693f55e1276,n/a,Sabon brinin gidan karma,False,False,False,True
295.399993896,12.97381063,5.80934094,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,Ilulu,yes_need_repair,2012-06-12 00:00:00,n/a,358593044251165,religious_with_formal,2012-06-14 18:23:01.791000,True,False,True,False,True,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.97381063 5.80934094 295.3999938964844 5.0,n/a,grid_further_500_m,first_aid_kit,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,15,10,10,9,yes_no_teacher_no_space,rabah,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,rabah,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,9,0,1,4,0,5,16,n/a,150,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,59,78,78,1,4,5,9,9,2,0,0,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339510044617.jpg,n/a,False,False,True,False,75_percent,n/a,yes,yes,8.666666666666666,4.875,n/a,Oligo Adakole,08050730964,Abdullahi Y Gandi,Head master,ungraded,n/a,yes,Ilulu,SKPO 1306,False,False,False,False,True,False,False,n/a,False,False,True,faith_org,n/a,Ilulu primary school,no,89234010001281023312,n/a,n/a,2012-06-12 14:00:26.097000,walking,30_59_min,n/a,yes,fed_gov,n/a,0,0,False,False,False,True,False,False,False,yes,yes_quant_sufficient,82a1be4b-090d-430c-9a4c-63d0a8ea3373,n/a,Gandi 1,True,False,False,False
298.0,12.8980726004,5.73958933353,4.0,no,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,DANLALI,yes_need_repair,2012-06-13 00:00:00,0,354583040521053,formal_educ,2012-06-15 00:56:40.274000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,12.898072600364685 5.739589333534241 298.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,4,primary_only,n/a,n/a,n/a,n/a,10,20,10,20,yes_not_enough_teacher,rabah,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,rabah,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,15,3,0,2,1,3,10,n/a,120,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,33,68,101,101,2,0,2,2,2,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339595572774.jpg,n/a,False,False,True,False,75_percent,yes,yes,yes,6.733333333333333,10.1,n/a,ADETUTU T.G,08051107901,ABUBAKAR DANMAFARA,HEAD MASTER,asphat_single,n/a,yes,DANLALI,SKPO 1277,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,DANLALI PRY. SCHOOL,no,89234010001281020235,n/a,n/a,2012-06-13 13:50:38.625000,walking,15_29_min,621300250495166,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,yes,yes_quant_insufficient,9ba81015-a7c0-4f89-8035-b91a8ab4ab31,n/a,TSAMIYA,False,False,True,False
457.0,11.8576437235,8.48948121071,4.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,Yalwa,yes_need_repair,2012-06-14 00:00:00,0,354583040518836,formal_educ,2012-06-16 08:06:41.104000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,11.857643723487854 8.489481210708618 457.0 4.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,2,4,primary_only,n/a,n/a,n/a,n/a,318,221,18,0,no,madobi,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,madobi,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,yes,no,20,2,2,4,0,6,0,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,100,88,287,375,375,3,0,7,7,7,4,2,2,1,0,0,1,1,n/a,none,n/a,1339679712872.jpg,yes,False,False,True,False,100_percent,n/a,no,no,18.75,Infinity,375,Falano Olatunji,07066621379,Ashiru Shehu,Headteacher,n/a,n/a,no,Yalwa,KNPO 1826,False,False,False,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Galinja Yalwa Primary School,yes,n/a,yes,n/a,2012-06-14 13:13:21.530000,walking,15_29_min,n/a,no,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,a29db0ff-19a8-4295-ad71-87c8ec589c8a,n/a,Galinja,False,True,False,False
306.899993896,12.87884156,5.80137098,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,TSAMAWA,yes_good_condition,2012-06-13 00:00:00,0,358593044251058,formal_educ,2012-06-15 00:42:13.677000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.87884156 5.80137098 306.8999938964844 5.0,n/a,dk,no,False,False,False,False,False,True,0,2,primary_only,n/a,n/a,n/a,n/a,999,999,999,999,no,rabah,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,rabah,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,20,2,2,2,1,3,20,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,18,70,88,88,1,0,4,4,4,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339582625677.jpg,n/a,False,False,True,False,75_percent,yes,no,no,4.4,4.4,n/a,ADETUTU T.G,0801,LAWALE LABBO,HEADMASTER,asphalt_dual,n/a,yes,TSAMAWA,SKPO 1350,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,TSAMAWA PRY SCH,no,89234010001281020235,n/a,n/a,2012-06-13 10:14:58.051000,walking,less_15_min,621300250495166,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_sufficient,e758312a-068a-470c-be58-342e62643e26,n/a,YARTSAKKUWA,False,False,True,False
354.5,10.72898912,11.68907895,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,GULANI,yes_need_repair,2012-06-13 00:00:00,n/a,358593044257154,formal_educ,2012-06-13 17:18:00.520000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.72898912 11.68907895 354.5 5.0,n/a,grid_within_500_m,no,False,False,False,False,True,False,1,1,juniors_sec_only,0,0,0,0,n/a,n/a,n/a,n/a,no,gulani,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gulani,n/a,yobe,n/a,yobe,n/a,n/a,northeast,no,no,50,5,2,2,1,5,50,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,98,232,330,330,3,0,3,3,3,1,2,3,0,2,2,4,4,no,low,n/a,1339606400743.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,6.6,6.6,82.5,SALAMI L.A,08023067695,MR SAMAILA BOWMAN,PRINCIPAL,n/a,n/a,no,GULANI,Xxx,False,False,True,False,False,False,False,n/a,False,False,False,st_gov,n/a,GOVT DAY JNR SEC SCH GULANI,no,89234010001281024153,n/a,n/a,2012-06-13 16:51:46.298000,walking,30_59_min,621300250495558,yes,fed_gov,n/a,0,0,False,False,False,False,True,False,False,no,no_not_used,996d214f-f1e9-42a4-99c0-ff12efbedde5,n/a,GULANI,True,False,False,False
280.0,10.6775844097,11.7277443409,4.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Ayada,yes_need_completion,2012-06-14 00:00:00,n/a,354583040523216,formal_educ,2012-06-14 13:15:07.586000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.677584409713745 11.727744340896606 280.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,7,primary_only,n/a,n/a,n/a,n/a,74,63,48,0,yes_not_enough_space,gulani,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gulani,n/a,yobe,n/a,yobe,n/a,n/a,northeast,yes,no,0,0,2,0,0,2,0,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,37,65,102,102,1,0,2,2,2,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339663618788.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,n/a,Aminu A Chiromari,07087415167,Abdullahi male,Head master,n/a,n/a,no,Xxx,xxx,False,False,True,False,True,False,False,n/a,False,False,False,loc_gov,n/a,Ayada primary sch,no,n/a,n/a,n/a,2012-06-14 08:45:57.310000,walking,less_15_min,n/a,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,ae17f4d6-b59d-4075-9d2e-534c3797dc50,n/a,Tetteba,True,False,False,False
279.0,10.692358017,11.7565619946,4.0,no,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,yes,Marwa,no,2012-06-14 00:00:00,n/a,354583040523216,formal_educ,2012-06-14 13:57:33.994000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,10.692358016967773 11.756561994552612 279.0 4.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,2,9,primary_only,n/a,n/a,n/a,n/a,15,10,17,20,yes_not_enough_space,gulani,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gulani,n/a,yobe,n/a,yobe,n/a,n/a,northeast,yes,no,0,0,0,0,0,0,0,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,52,60,112,112,1,0,2,2,2,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339661712198.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,Infinity,Infinity,n/a,Aminu A chiromari,999,mallam Abdullahi,Headmaster,n/a,n/a,no,xxx,xxx,False,False,False,False,True,False,False,n/a,False,False,True,loc_gov,n/a,Marwa primary school,no,n/a,n/a,n/a,2012-06-14 08:14:18.786000,walking,less_15_min,n/a,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,b56bcaff-91ed-4b6a-8ac8-14b450e85180,n/a,Tetteba,True,False,False,False
283.799987793,13.03551603,5.58900803,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Gidan Buwai,yes_need_repair,2012-06-14 00:00:00,n/a,358593044256552,formal_educ,2012-06-14 17:25:04.133000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.03551603 5.58900803 283.79998779296875 5.0,n/a,grid_within_500_m,no,False,False,False,False,True,False,0,0,primary_only,n/a,n/a,n/a,n/a,45,40,25,35,yes_not_enough_teacher,rabah,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,rabah,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,20,6,3,3,0,6,50,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,42,155,197,197,2,0,11,11,11,4,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339668964712.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,9.85,3.94,n/a,Ibrahim M Jauro,08154794691,Garba Muhammad,Head Master,ungraded,n/a,yes,Gidan Buwai,S K P 1299,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Gidan Buwai Primary School,no,89234010001281020722,n/a,n/a,2012-06-14 10:14:04.734000,walking,less_15_min,621300250495215,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,ee025de1-323f-4a6e-b7a0-0de794211aa3,n/a,Gwaddodi Gidan Buwai,True,False,False,False
306.5,13.2835484,5.20811111,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Kasgada,yes_need_completion,2012-06-13 00:00:00,31,358593044251090,religious_with_formal,2012-06-15 14:23:45.158000,True,False,False,False,True,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.2835484 5.20811111 306.5 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,1,1,primary_only,n/a,n/a,n/a,n/a,200,200,200,200,yes_not_enough_space,kware,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,kware,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,no,no,15,2,0,4,0,4,15,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,30,25,15,40,40,1,0,2,2,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339581388400.jpg,n/a,False,False,True,False,75_percent,no,no,no,2.6666666666666665,2.6666666666666665,n/a,Fakeyede Laide,08064738572,Atto Sahabi,Headmaster,gravel,n/a,yes,Kasgada,SKP 01611,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Kasgada nizzamiyya school,no,89234010001281022983,n/a,n/a,2012-06-13 09:53:40.603000,walking,15_29_min,621300250495441,no,fed_gov,n/a,0,0,False,False,False,True,False,False,False,yes,no_not_used,e1022f96-96af-4502-94ed-9e8a0bbbfd70,n/a,Bankanu rijar kade,False,False,True,False
309.399993896,13.30258251,5.19231454,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Habbewa,yes_good_condition,2012-06-13 00:00:00,31,358593044251090,formal_educ,2012-06-15 14:42:54.620000,False,False,False,False,True,True,False,False,False,False,False,False,n/a,n/a,no,n/a,13.30258251 5.19231454 309.3999938964844 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,3,3,primary_only,n/a,n/a,n/a,n/a,20,10,30,7,yes_no_teacher_no_space,kware,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,kware,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,0,0,4,0,0,4,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,70,120,190,190,1,0,4,4,4,0,1,0,n/a,n/a,n/a,n/a,n/a,n/a,none,n/a,1339577945298.jpg,n/a,False,False,True,False,75_percent,no,no,no,Infinity,Infinity,n/a,Fakeyede Laide,08024150795,Bello Aliyu,Headmaster,asphat_single,n/a,yes,Habbewa,SKP 01599,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Habbewa primary school,no,89234010001281022983,n/a,n/a,2012-06-13 08:57:18.355000,walking,15_29_min,621300250495441,no,state_gov,n/a,0,0,False,False,False,True,False,False,False,yes,no_not_used,f8dcd270-10cd-46a8-8d90-1d1d7dbf8d05,n/a,Sabon birini gidan karma,False,False,True,False
289.299987793,13.21569532,5.67514344,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,Rakaka Buzu,yes_good_condition,2012-06-13 00:00:00,0,358593044256552,formal_educ,2012-06-14 17:02:15.270000,False,False,False,False,False,False,False,True,False,False,False,True,n/a,yes,no,n/a,13.21569532 5.67514344 289.29998779296875 5.0,n/a,dk,no,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,10,20,3,20,yes_not_enough_space,rabah,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,rabah,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,40,2,2,0,0,2,20,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,36,64,100,100,1,0,4,4,4,0,0,1,4,2,2,8,8,n/a,low,n/a,1339590122626.jpg,n/a,False,False,True,False,75_percent,yes,no,no,2.5,5,12.5,Ibrahim M Jauro,n/a,Abubakar Shehu,Head Master,n/a,n/a,no,Rakaka Buzu Village,1331,False,False,True,False,False,False,False,n/a,False,False,False,st_gov,n/a,Rakaka Buzu Primary School,no,89234010001281020722,n/a,n/a,2012-06-13 12:20:24.373000,walking,less_15_min,621300250495215,yes,state_gov,n/a,0,0,False,False,True,False,False,False,False,no,yes_quant_insufficient,2528a556-972f-4ce5-9e09-7301aab5bde7,n/a,Tursa,False,False,True,False
512.0,11.85315276,8.39151155,5.0,yes,n/a,yes_good_condition,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,Galadima,yes_good_condition,2012-06-13 00:00:00,0,358593044244319,formal_educ,2012-06-16 15:15:28.866000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,yes,yes,11.85315276 8.39151155 512.0 5.0,yes,grid_within_500_m,first_aid_kit,False,False,False,False,False,True,0,0,preprimary_and_primary,n/a,n/a,n/a,n/a,20,25,55,15,yes_not_enough_teacher,madobi,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,madobi,n/a,n/a,n/a,n/a,n/a,n/a,kano,n/a,n/a,kano,n/a,northwest,yes,no,122,14,12,0,2,14,122,n/a,n/a,11,n/a,n/a,n/a,n/a,93,240,333,333,0,n/a,n/a,n/a,n/a,0,346,685,1031,1031,4,6,30,36,36,14,3,5,0,10,6,16,16,n/a,low,n/a,1339594382461.jpg,yes,True,True,False,False,100_percent,n/a,no,no,8.450819672131148,8.450819672131148,64.4375,Ibrahim Suleiman,08061547473,Sani Dallami,Head Master,asphat_single,n/a,yes,Kwankwaso Galadima,2028137220,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Kwankwaso Malamai Child Friendly School Initiative,yes,89234010001281022876,n/a,n/a,2012-06-13 13:31:23.800000,walking,less_15_min,621300250495430,yes,state_gov,n/a,0,0,False,False,False,False,False,False,True,no,yes_quant_insufficient,b1b9b675-095d-423c-a4b6-a7d2809ef296,yes,Kwankwaso,False,True,False,False
